RECORDID,ZETTAICODE,PREFCODE,SUIIKICODE,CHITENCODE,NENDO,FISCALYEAR,MONTH,DAYTIME,DEPTH,DEPTH2,TN,TN2,TN3,TP,TP2,TP3
2730070011,2730070,27,601,54,2002,2003,2,040941,11,1.0000,2.93,2.9300,,0.195,0.1950,
2730080002,2730080,27,601,55,2002,2002,5,140948,11,1.0000,1,1.0000,,0.094,0.0940,
2730080005,2730080,27,601,55,2002,2002,8,061008,11,1.0000,2.28,2.2800,,0.425,0.4250,
2730080008,2730080,27,601,55,2002,2002,11,050922,11,1.0000,2.52,2.5200,,0.186,0.1860,
2730080011,2730080,27,601,55,2002,2003,2,040950,11,1.0000,2.02,2.0200,,0.185,0.1850,
2730090002,2730090,27,601,56,2002,2002,5,140834,11,1.0000,3.5,3.5000,,0.202,0.2020,
2730090005,2730090,27,601,56,2002,2002,8,060841,11,1.0000,4.43,4.4300,,0.273,0.2730,
2730090008,2730090,27,601,56,2002,2002,11,050809,11,1.0000,3.87,3.8700,,0.215,0.2150,
2730090011,2730090,27,601,56,2002,2003,2,040816,11,1.0000,4.86,4.8600,,0.236,0.2360,
2730130001,2730130,27,602,01,2002,2002,4,241008,11,1.0000,0.99,0.9900,1,0.076,0.0760,1
2730130002,2730130,27,602,01,2002,2002,4,241008,13,10.0000,0.3,0.3000,0,0.038,0.0380,0
2730130003,2730130,27,602,01,2002,2002,5,211033,11,1.0000,0.81,0.8100,1,0.067,0.0670,1
2730170013,2730170,27,603,02,2002,2002,10,161317,11,1.0000,0.33,0.3300,1,0.027,0.0270,0
2730170014,2730170,27,603,02,2002,2002,10,161317,13,10.0000,0.37,0.3700,1,0.035,0.0350,1
2730170015,2730170,27,603,02,2002,2002,11,121327,11,1.0000,0.37,0.3700,1,0.032,0.0320,1
2730170016,2730170,27,603,02,2002,2002,11,121327,13,10.0000,0.32,0.3200,1,0.027,0.0270,0
2730170017,2730170,27,603,02,2002,2002,12,181222,11,1.0000,0.34,0.3400,1,0.03,0.0300,0
2730180017,2730180,27,604,01,2002,2002,12,180902,11,1.0000,0.6,0.6000,1,0.04,0.0400,1
2730180018,2730180,27,604,01,2002,2002,12,180902,13,10.0000,0.51,0.5100,1,0.036,0.0360,1
2730180019,2730180,27,604,01,2002,2003,1,161312,11,1.0000,0.47,0.4700,1,0.032,0.0320,1
2730180020,2730180,27,604,01,2002,2003,1,161312,13,10.0000,0.31,0.3100,1,0.032,0.0320,1
2730180021,2730180,27,604,01,2002,2003,2,131314,11,1.0000,0.31,0.3100,1,0.031,0.0310,1
